sample	sex_karyotype
S908M250	uncertain
S908M300	uncertain
S908M350	XY
S908M400	XY
S908M450	XY
S908M1000	XY
S908M5000	XY
S908M10000	XY
S908M100000	XY
S908M1000000	XY
S909F150	uncertain
S909F200	XX
S909F250	XX
S909F300	uncertain
S909F350	XX
S909F400	XX
S909F450	uncertain
S909F1000	XX
S909F5000	XX
S909F10000	XX
S909F100000	XX
S909F1000000	XX
S909M150	uncertain
S909M200	uncertain
S909M250	uncertain
S909M300	XY
S909M350	XY
S909M400	XY
S909M450	XY
S909M1000	XY
S909M5000	XY
S909M10000	XY
S909M100000	XY
S909M1000000	XY
S910F150	uncertain
S910F200	uncertain
S910F250	uncertain
S910F300	XX
S910F350	uncertain
S910F400	XX
S910F450	XX
S910F1000	XX
S910F5000	XX
S910F10000	XX
S910F100000	XX
S910F1000000	XX
S910M150	uncertain
S910M200	uncertain
S910M250	XY
S910M300	uncertain
S910M350	XY
S910M400	XY
S910M450	XY
S910M1000	XY
S910M5000	XY
S910M10000	XY
S910M100000	XY
S910M1000000	XY
S911F150	uncertain
S911F200	uncertain
S911F250	XX
S911F300	uncertain
S911F350	XX
S911F400	uncertain
S911F450	uncertain
S911F1000	XX
S911F5000	XX
S911F10000	XX
S911F100000	XX
S911F1000000	XX
S911M150	uncertain
S911M200	XY
S911M250	XY
S911M300	XY
S911M350	XY
S911M400	XY
S911M450	XY
S911M1000	XY
S911M5000	XY
S911M10000	XY
S911M100000	XY
S911M1000000	XY
S912F150	uncertain
S912F200	XX
S912F250	XX
S912F300	XX
S912F350	uncertain
S912F400	XX
S912F450	XX
S912F1000	XX
S912F5000	XX
S912F10000	XX
S912F100000	XX
S912F1000000	XX
S912M150	uncertain
S912M200	uncertain
S912M250	XY
S912M300	uncertain
S912M350	XY
S912M400	XY
S912M450	XY
S912M1000	XY
S912M5000	XY
S912M10000	XY
S912M100000	XY
S912M1000000	XY
S913F150	XX
S913F200	uncertain
S913F250	uncertain
S913F300	XX
S913F350	uncertain
S913F400	uncertain
S913F450	XX
S913F1000	XX
S913F5000	XX
S913F10000	XX
S913F100000	XX
S913F1000000	XX
S913M150	XY
S913M200	XY
S913M250	uncertain
S913M300	XY
S913M350	XY
S913M400	XY
S913M450	XY
S913M1000	XY
S913M5000	XY
S913M10000	XY
S913M100000	XY
S913M1000000	XY
S914F150	uncertain
S914F200	XX
S914F250	uncertain
S914F300	XX
S914F350	XX
S914F400	uncertain
S914F450	XX
S914F1000	XX
S914F5000	XX
S914F10000	XX
S914F100000	XX
S914F1000000	XX
S914M150	uncertain
S914M200	uncertain
S914M250	XY
S914M300	XY
S914M350	XY
S914M400	uncertain
S914M450	XY
S914M1000	XY
S914M5000	XY
S914M10000	XY
S914M100000	XY
S914M1000000	XY
S915F150	uncertain
S915F200	XX
S915F250	uncertain
S915F300	XX
S915F350	XX
S915F400	XX
S915F450	uncertain
S915F1000	XX
S915F5000	XX
S915F10000	XX
S915F100000	XX
S915F1000000	XX
S915M150	XY
S915M200	XY
S915M250	XY
S915M300	uncertain
S915M350	XY
S915M400	XY
S915M450	XY
S915M1000	XY
S915M5000	XY
S915M10000	XY
S915M100000	XY
S915M1000000	XY
S916F150	uncertain
S916F200	uncertain
S916F250	uncertain
S916F300	uncertain
S916F350	XX
S916F400	XX
S916F450	XX
S916F1000	XX
S916F5000	XX
S916F10000	XX
S916F100000	XX
S916F1000000	XX
S916M150	uncertain
S916M200	uncertain
S916M250	XY
S916M300	XY
S916M350	uncertain
S916M400	XY
S916M450	XY
S916M1000	XY
S916M5000	XY
S916M10000	XY
S916M100000	XY
S916M1000000	XY
S917F150	uncertain
S917F200	XX
S917F250	XX
S917F300	uncertain
S917F350	XX
S917F400	uncertain
S917F450	XX
S917F1000	XX
S917F5000	XX
S917F10000	XX
S917F100000	XX
S917F1000000	XX
S917M150	XY
S917M200	XY
S917M250	XY
S917M300	uncertain
S917M350	XY
S917M400	XY
S917M450	XY
S917M1000	XY
S917M5000	XY
S917M10000	XY
S917M100000	XY
S917M1000000	XY
S918F150	XX
S918F200	uncertain
S918F250	XX
S918F300	XX
S918F350	XX
S918F400	XX
S918F450	XX
S918F1000	XX
S918F5000	XX
S918F10000	XX
S918F100000	XX
S918F1000000	XX
S918M150	uncertain
S918M200	XY
S918M250	uncertain
S918M300	XY
S918M350	XY
S918M400	XY
S918M450	XY
S918M1000	XY
S918M5000	XY
S918M10000	XY
S918M100000	XY
S918M1000000	XY
S919F150	XX
S919F200	uncertain
S919F250	XX
S919F300	uncertain
S919F350	XX
S919F400	XX
S919F450	XX
S919F1000	XX
S919F5000	XX
S919F10000	XX
S919F100000	XX
S919F1000000	XX
S919M150	uncertain
S919M200	XY
S919M250	XY
S919M300	uncertain
S919M350	uncertain
S919M400	XY
S919M450	XY
S919M1000	XY
S919M5000	XY
S919M10000	XY
S919M100000	XY
S919M1000000	XY
S920F150	uncertain
S920F200	uncertain
S920F250	uncertain
S920F300	XX
S920F350	XX
S920F400	uncertain
S920F450	XX
S920F1000	XX
S920F5000	XX
S920F10000	XX
S920F100000	XX
S920F1000000	XX
S920M150	uncertain
S920M200	XY
S920M250	XY
S920M300	XY
S920M350	XY
S920M400	XY
S920M450	XY
S920M1000	XY
S920M5000	XY
S920M10000	XY
S920M100000	XY
S920M1000000	XY
S921F150	XX
S921F200	uncertain
S921F250	XX
S921F300	XX
S921F350	XX
S921F400	XX
S921F450	XX
S921F1000	XX
S921F5000	XX
S921F10000	XX
S921F100000	XX
S921F1000000	XX
S921M150	XY
S921M200	uncertain
S921M250	uncertain
S921M300	XY
S921M350	XY
S921M400	XY
S921M450	XY
S921M1000	XY
S921M5000	XY
S921M10000	XY
S921M100000	XY
S921M1000000	XY
S922F150	XX
S922F200	uncertain
S922F250	XX
S922F300	uncertain
S922F350	XX
S922F400	XX
S922F450	uncertain
S922F1000	XX
S922F5000	XX
S922F10000	XX
S922F100000	XX
S922F1000000	XX
S922M150	uncertain
S922M200	XY
S922M250	uncertain
S922M300	XY
S922M350	uncertain
S922M400	XY
S922M450	uncertain
S922M1000	XY
S922M5000	XY
S922M10000	XY
S922M100000	XY
S922M1000000	XY
S923F150	uncertain
S923F200	uncertain
S923F250	XX
S923F300	XX
S923F350	XX
S923F400	uncertain
S923F450	XX
S923F1000	XX
S923F5000	XX
S923F10000	XX
S923F100000	XX
S923F1000000	XX
S923M150	uncertain
S923M200	XY
S923M250	XY
S923M300	uncertain
S923M350	XY
S923M400	uncertain
S923M450	XY
S923M1000	XY
S923M5000	XY
S923M10000	XY
S923M100000	XY
S923M1000000	XY
S924F150	XX
S924F200	uncertain
S924F250	XX
S924F300	uncertain
S924F350	XX
S924F400	XX
S924F450	XX
S924F1000	XX
S924F5000	XX
S924F10000	XX
S924F100000	XX
S924F1000000	XX
S924M150	uncertain
S924M200	XY
S924M250	XY
S924M300	uncertain
S924M350	XY
S924M400	XY
S924M450	XY
S924M1000	XY
S924M5000	XY
S924M10000	XY
S924M100000	XY
S924M1000000	XY
S925F150	XX
S925F200	XX
S925F250	XX
S925F300	XX
S925F350	uncertain
S925F400	XX
S925F450	XX
S925F1000	XX
S925F5000	XX
S925F10000	XX
S925F100000	XX
S925F1000000	XX
S925M150	XY
S925M200	uncertain
S925M250	XY
S925M300	XY
S925M350	XY
S925M400	uncertain
S925M450	XY
S925M1000	XY
S925M5000	XY
S925M10000	XY
S925M100000	XY
S925M1000000	XY
S926F150	uncertain
S926F200	XX
S926F250	uncertain
S926F300	uncertain
S926F350	uncertain
S926F400	XX
S926F450	XX
S926F1000	XX
S926F5000	XX
S926F10000	XX
S926F100000	XX
S926F1000000	XX
S926M150	uncertain
S926M200	XY
S926M250	XY
S926M300	uncertain
S926M350	XY
S926M400	uncertain
S926M450	XY
S926M1000	XY
S926M5000	XY
S926M10000	XY
S926M100000	XY
S926M1000000	XY
S927F150	uncertain
S927F200	uncertain
S927F250	uncertain
S927F300	XX
S927F350	XX
S927F400	XX
S927F450	XX
S927F1000	XX
S927F5000	XX
S927F10000	XX
S927F100000	XX
S927F1000000	XX
S927M150	uncertain
S927M200	XY
S927M250	XY
S927M300	XY
S927M350	uncertain
S927M400	XY
S927M450	XY
S927M1000	XY
S927M5000	XY
S927M10000	XY
S927M100000	XY
S927M1000000	XY
S928F150	uncertain
S928F200	uncertain
S928F250	XX
S928F300	XX
S928F350	XX
S928F400	uncertain
S928F450	XX
S928F1000	XX
S928F5000	XX
S928F10000	XX
S928F100000	XX
S928F1000000	XX
S928M150	XY
S928M200	XY
S928M250	uncertain
S928M300	XY
S928M350	XY
S928M400	XY
S928M450	XY
S928M1000	XY
S928M5000	XY
S928M10000	XY
S928M100000	XY
S928M1000000	XY
S929F150	uncertain
S929F200	uncertain
S929F250	XX
S929F300	XX
S929F350	XX
S929F400	XX
S929F450	XX
S929F1000	XX
S929F5000	XX
S929F10000	XX
S929F100000	XX
S929F1000000	XX
S929M150	uncertain
S929M200	XY
S929M250	XY
S929M300	uncertain
S929M350	XY
S929M400	XY
S929M450	XY
S929M1000	XY
S929M5000	XY
S929M10000	XY
S929M100000	XY
S929M1000000	XY
S930F150	uncertain
S930F200	uncertain
S930F250	XX
S930F300	uncertain
S930F350	XX
S930F400	XY
S930F450	uncertain
S930F1000	XX
S930F5000	XX
S930F10000	XX
S930F100000	XX
S930F1000000	XX
S930M150	uncertain
S930M200	XY
S930M250	XY
S930M300	XY
S930M350	XY
S930M400	XY
S930M450	XY
S930M1000	XY
S930M5000	XY
S930M10000	XY
S930M100000	XY
S930M1000000	XY
S931F150	uncertain
S931F200	uncertain
S931F250	XX
S931F300	uncertain
S931F350	XX
S931F400	XX
S931F450	XX
S931F1000	XX
S931F5000	XX
S931F10000	XX
S931F100000	XX
S931F1000000	XX
S931M150	XY
S931M200	XY
S931M250	uncertain
S931M300	XY
S931M350	XY
S931M400	XY
S931M450	uncertain
S931M1000	XY
S931M5000	XY
S931M10000	XY
S931M100000	XY
S931M1000000	XY
S932F150	uncertain
S932F200	uncertain
S932F250	uncertain
S932F300	uncertain
S932F350	XX
S932F400	XX
S932F450	XX
S932F1000	XX
S932F5000	XX
S932F10000	XX
S932F100000	XX
S932F1000000	XX
S932M150	XY
S932M200	uncertain
S932M250	uncertain
S932M300	uncertain
S932M350	XY
S932M400	uncertain
S932M450	XY
S932M1000	XY
S932M5000	XY
S932M10000	XY
S932M100000	XY
S932M1000000	XY
S933F150	uncertain
S933F200	uncertain
S933F250	XX
S933F300	XX
S933F350	XX
S933F400	XX
S933F450	XX
S933F1000	XX
S933F5000	XX
S933F10000	XX
S933F100000	XX
S933F1000000	XX
S933M150	XY
S933M200	XY
S933M250	XY
S933M300	XY
S933M350	XY
S933M400	XY
S933M450	XY
S933M1000	XY
S933M5000	XY
S933M10000	XY
S933M100000	XY
S933M1000000	XY
S934F150	uncertain
S934F200	XX
S934F250	XX
S934F300	uncertain
S934F350	XX
S934F400	XX
S934F450	XX
S934F1000	XX
S934F5000	XX
S934F10000	XX
S934F100000	XX
S934F1000000	XX
S934M150	uncertain
S934M200	uncertain
S934M250	XY
S934M300	XY
S934M350	uncertain
S934M400	XY
S934M450	XY
S934M1000	XY
S934M5000	XY
S934M10000	XY
S934M100000	XY
S934M1000000	XY
S935F150	XX
S935F200	XX
S935F250	XX
S935F300	uncertain
S935F350	XX
S935F400	XX
S935F450	uncertain
S935F1000	XX
S935F5000	XX
S935F10000	XX
S935F100000	XX
S935F1000000	XX
S935M150	XY
S935M200	uncertain
S935M250	XY
S935M300	XY
S935M350	XY
S935M400	uncertain
S935M450	XY
S935M1000	XY
S935M5000	XY
S935M10000	XY
S935M100000	XY
S935M1000000	XY
S936F150	uncertain
S936F200	uncertain
S936F250	uncertain
S936F300	uncertain
S936F350	XX
S936F400	XX
S936F450	XX
S936F1000	XX
S936F5000	XX
S936F10000	XX
S936F100000	XX
S936F1000000	XX
S936M150	uncertain
S936M200	uncertain
S936M250	uncertain
S936M300	XX
S936M350	XY
S936M400	uncertain
S936M450	XY
S936M1000	XY
S936M5000	XY
S936M10000	XY
S936M100000	XY
S936M1000000	XY
S937F150	XX
S937F200	uncertain
S937F250	XX
S937F300	XX
S937F350	XX
S937F400	XX
S937F450	XX
S937F1000	XX
S937F5000	XX
S937F10000	XX
S937F100000	XX
S937F1000000	XX
S937M150	XY
S937M200	uncertain
S937M250	XY
S937M300	uncertain
S937M350	XY
S937M400	XY
S937M450	XY
S937M1000	XY
S937M5000	XY
S937M10000	XY
S937M100000	XY
S937M1000000	XY
S938F150	XX
S938F200	uncertain
S938F250	XX
S938F300	XX
S938F350	XY
S938F400	XX
S938F450	uncertain
S938F1000	XX
S938F5000	XX
S938F10000	XX
S938F100000	XX
S938F1000000	XX
S938M150	XY
S938M200	uncertain
S938M250	uncertain
S938M300	uncertain
S938M350	uncertain
S938M400	XY
S938M450	uncertain
S938M1000	XY
S938M5000	XY
S938M10000	XY
S938M100000	XY
S938M1000000	XY
S939F150	uncertain
S939F200	XX
S939F250	uncertain
S939F300	XX
S939F350	XX
S939F400	XX
S939F450	uncertain
S939F1000	XX
S939F5000	XX
S939F10000	XX
S939F100000	XX
S939F1000000	XX
S939M150	uncertain
S939M200	XY
S939M250	XY
S939M300	XY
S939M350	XY
S939M400	XY
S939M450	XY
S939M1000	XY
S939M5000	XY
S939M10000	XY
S939M100000	XY
S939M1000000	XY
S940F150	uncertain
S940F200	uncertain
S940F250	XX
S940F300	XX
S940F350	uncertain
S940F400	XX
S940F450	XX
S940F1000	XX
S940F5000	XX
S940F10000	XX
S940F100000	XX
S940F1000000	XX
S940M150	uncertain
S940M200	uncertain
S940M250	uncertain
S940M300	uncertain
S940M350	XY
S940M400	XY
S940M450	XY
S940M1000	XY
S940M5000	XY
S940M10000	XY
S940M100000	XY
S940M1000000	XY
S941F150	uncertain
S941F200	XX
S941F250	XX
S941F300	XX
S941F350	uncertain
S941F400	uncertain
S941F450	XX
S941F1000	XX
S941F5000	XX
S941F10000	XX
S941F100000	XX
S941F1000000	XX
S941M150	uncertain
S941M200	uncertain
S941M250	XY
S941M300	XY
S941M350	uncertain
S941M400	XY
S941M450	uncertain
S941M1000	XY
S941M5000	XY
S941M10000	XY
S941M100000	XY
S941M1000000	XY
S942F150	uncertain
S942F200	uncertain
S942F250	uncertain
S942F300	XX
S942F350	XX
S942F400	uncertain
S942F450	XX
S942F1000	XX
S942F5000	XX
S942F10000	XX
S942F100000	XX
S942F1000000	XX
S942M150	uncertain
S942M200	XY
S942M250	XX
S942M300	XY
S942M350	XY
S942M400	XY
S942M450	XY
S942M1000	XY
S942M5000	XY
S942M10000	XY
S942M100000	XY
S942M1000000	XY
S943F150	uncertain
S943F200	uncertain
S943F250	uncertain
S943F300	XX
S943F350	uncertain
S943F400	uncertain
S943F450	uncertain
S943F1000	XX
S943F5000	XX
S943F10000	XX
S943F100000	XX
S943F1000000	XX
S943M150	uncertain
S943M200	uncertain
S943M250	XY
S943M300	XY
S943M350	uncertain
S943M400	uncertain
S943M450	XY
S943M1000	XY
S943M5000	XY
S943M10000	XY
S943M100000	XY
S943M1000000	XY
S944F150	uncertain
S944F200	XX
S944F250	uncertain
S944F300	XX
S944F350	XX
S944F400	XX
S944F450	XX
S944F1000	XX
S944F5000	XX
S944F10000	XX
S944F100000	XX
S944F1000000	XX
S944M150	uncertain
S944M200	uncertain
S944M250	XY
S944M300	XY
S944M350	uncertain
S944M400	XY
S944M450	XY
S944M1000	XY
S944M5000	XY
S944M10000	XY
S944M100000	XY
S944M1000000	XY
S945F150	uncertain
S945F200	XX
S945F250	XX
S945F300	uncertain
S945F350	uncertain
S945F400	XX
S945F450	XX
S945F1000	uncertain
S945F5000	XX
S945F10000	XX
S945F100000	XX
S945F1000000	XX
S945M150	XY
S945M200	XY
S945M250	XY
S945M300	XY
S945M350	XY
S945M400	XY
S945M450	uncertain
S945M1000	XY
S945M5000	XY
S945M10000	XY
S945M100000	XY
S945M1000000	XY
S946F150	uncertain
S946F200	uncertain
S946F250	XX
S946F300	uncertain
S946F350	uncertain
S946F400	uncertain
S946F450	XX
S946F1000	XX
S946F5000	XX
S946F10000	XX
S946F100000	XX
S946F1000000	XX
S946M150	XX
S946M200	uncertain
S946M250	XY
S946M300	uncertain
S946M350	uncertain
S946M400	XY
S946M450	XX
S946M1000	XY
S946M5000	XY
S946M10000	XY
S946M100000	XY
S946M1000000	XY
S947F150	uncertain
S947F200	uncertain
S947F250	XX
S947F300	uncertain
S947F350	XX
S947F400	XX
S947F450	uncertain
S947F1000	XX
S947F5000	XX
S947F10000	XX
S947F100000	XX
S947F1000000	XX
S947M150	XY
S947M200	uncertain
S947M250	uncertain
S947M300	uncertain
S947M350	uncertain
S947M400	XY
S947M450	XY
S947M1000	XY
S947M5000	XY
S947M10000	XY
S947M100000	XY
S947M1000000	XY
S948F150	uncertain
S948F200	uncertain
S948F250	XX
S948F300	XX
S948F350	uncertain
S948F400	XX
S948F450	XX
S948F1000	XX
S948F5000	XX
S948F10000	XX
S948F100000	XX
S948F1000000	XX
S948M150	uncertain
S948M200	XY
S948M250	uncertain
S948M300	XY
S948M350	uncertain
S948M400	XY
S948M450	XY
S948M1000	XY
S948M5000	XY
S948M10000	XY
S948M100000	XY
S948M1000000	XY
S949F150	uncertain
S949F200	uncertain
S949F250	XX
S949F300	XX
S949F350	uncertain
S949F400	XX
S949F450	XX
S949F1000	XX
S949F5000	XX
S949F10000	XX
S949F100000	XX
S949F1000000	XX
S949M150	uncertain
S949M200	XY
S949M250	XY
S949M300	XY
S949M350	XY
S949M400	XY
S949M450	XY
S949M1000	XY
S949M5000	XY
S949M10000	XY
S949M100000	XY
S949M1000000	XY
S950F150	uncertain
S950F200	uncertain
S950F250	XX
S950F300	XX
S950F350	XX
S950F400	XX
S950F450	uncertain
S950F1000	XX
S950F5000	XX
S950F10000	XX
S950F100000	XX
S950F1000000	XX
S950M150	uncertain
S950M200	uncertain
S950M250	XY
S950M300	uncertain
S950M350	uncertain
S950M400	XY
S950M450	XY
S950M1000	XY
S950M5000	XY
S950M10000	XY
S950M100000	XY
S950M1000000	XY
S951F150	uncertain
S951F200	uncertain
S951F250	uncertain
S951F300	XX
S951F350	XX
S951F400	XX
S951F450	XX
S951F1000	XX
S951F5000	XX
S951F10000	XX
S951F100000	XX
S951F1000000	XX
S951M150	XY
S951M200	XY
S951M250	XY
S951M300	XY
S951M350	uncertain
S951M400	XY
S951M450	XY
S951M1000	XY
S951M5000	XY
S951M10000	XY
S951M100000	XY
S951M1000000	XY
S952F150	uncertain
S952F200	XX
S952F250	uncertain
S952F300	XX
S952F350	XX
S952F400	XX
S952F450	uncertain
S952F1000	XX
S952F5000	XX
S952F10000	XX
S952F100000	XX
S952F1000000	XX
S952M150	XY
S952M200	XY
S952M250	uncertain
S952M300	XY
S952M350	XY
S952M400	XY
S952M450	XY
S952M1000	XY
S952M5000	XY
S952M10000	XY
S952M100000	XY
S952M1000000	XY
S953F150	uncertain
S953F200	uncertain
S953F250	uncertain
S953F300	XX
S953F350	XX
S953F400	XX
S953F450	uncertain
S953F1000	XX
S953F5000	XX
S953F10000	XX
S953F100000	XX
S953F1000000	XX
S953M150	XY
S953M200	uncertain
S953M250	XY
S953M300	XY
S953M350	XY
S953M400	XY
S953M450	XY
S953M1000	XY
S953M5000	XY
S953M10000	XY
S953M100000	XY
S953M1000000	XY
S954F150	uncertain
S954F200	XX
S954F250	uncertain
S954F300	uncertain
S954F350	XX
S954F400	uncertain
S954F450	XX
S954F1000	XX
S954F5000	XX
S954F10000	XX
S954F100000	XX
S954F1000000	XX
S954M150	uncertain
S954M200	XY
S954M250	uncertain
S954M300	uncertain
S954M350	XY
S954M400	XY
S954M450	XY
S954M1000	XY
S954M5000	XY
S954M10000	XY
S954M100000	XY
S954M1000000	XY
S955F150	uncertain
S955F200	uncertain
S955F250	XX
S955F300	uncertain
S955F350	XX
S955F400	XX
S955F450	XX
S955F1000	XX
S955F5000	XX
S955F10000	XX
S955F100000	XX
S955F1000000	XX
S955M150	uncertain
S955M200	uncertain
S955M250	XY
S955M300	XY
S955M350	XY
S955M400	XY
S955M450	uncertain
S955M1000	XY
S955M5000	XY
S955M10000	XY
S955M100000	XY
S955M1000000	XY
S956F150	uncertain
S956F200	uncertain
S956F250	uncertain
S956F300	uncertain
S956F350	uncertain
S956F400	XX
S956F450	XX
S956F1000	XX
S956F5000	XX
S956F10000	XX
S956F100000	XX
S956F1000000	XX
S956M150	uncertain
S956M200	XY
S956M250	uncertain
S956M300	XY
S956M350	XY
S956M400	XY
S956M450	XY
S956M1000	XY
S956M5000	XY
S956M10000	XY
S956M100000	XY
S956M1000000	XY
S957F150	XX
S957F200	uncertain
S957F250	uncertain
S957F300	XX
S957F350	uncertain
S957F400	uncertain
S957F450	XX
S957F1000	XX
S957F5000	XX
S957F10000	XX
S957F100000	XX
S957F1000000	XX
S957M150	uncertain
S957M200	XY
S957M250	uncertain
S957M300	XY
S957M350	XY
S957M400	XY
S957M450	XY
S957M1000	XY
S957M5000	XY
S957M10000	XY
S957M100000	XY
S957M1000000	XY
S958F150	uncertain
S958F200	XX
S958F250	XX
S958F300	XX
S958F350	XX
S958F400	uncertain
S958F450	XX
S958F1000	XX
S958F5000	XX
S958F10000	XX
S958F100000	XX
S958F1000000	XX
S958M150	uncertain
S958M200	uncertain
S958M250	XY
S958M300	uncertain
S958M350	uncertain
S958M400	XY
S958M450	uncertain
S958M1000	XY
S958M5000	XY
S958M10000	XY
S958M100000	XY
S958M1000000	XY
S959F150	uncertain
S959F200	XX
S959F250	uncertain
S959F300	XX
S959F350	XX
S959F400	uncertain
S959F450	XX
S959F1000	XX
S959F5000	XX
S959F10000	XX
S959F100000	XX
S959F1000000	XX
S959M150	uncertain
S959M200	uncertain
S959M250	uncertain
S959M300	uncertain
S959M350	uncertain
S959M400	XY
S959M450	XY
S959M1000	XY
S959M5000	XY
S959M10000	XY
S959M100000	XY
S959M1000000	XY
S960F150	XX
S960F200	uncertain
S960F250	uncertain
S960F300	XX
S960F350	XX
S960F400	XX
S960F450	XX
S960F1000	XX
S960F5000	XX
S960F10000	XX
S960F100000	XX
S960F1000000	XX
S960M150	XY
S960M200	XY
S960M250	XY
S960M300	XY
S960M350	XY
S960M400	XY
S960M450	XY
S960M1000	XY
S960M5000	XY
S960M10000	XY
S960M100000	XY
S960M1000000	XY
S961F150	uncertain
S961F200	uncertain
S961F250	uncertain
S961F300	uncertain
S961F350	XX
S961F400	XX
S961F450	XX
S961F1000	XX
S961F5000	XX
S961F10000	XX
S961F100000	XX
S961F1000000	XX
S961M150	uncertain
S961M200	XY
S961M250	XY
S961M300	XY
S961M350	XY
S961M400	uncertain
S961M450	XY
S961M1000	XY
S961M5000	XY
S961M10000	XY
S961M100000	XY
S961M1000000	XY
S962F150	uncertain
S962F200	uncertain
S962F250	XX
S962F300	uncertain
S962F350	uncertain
S962F400	XX
S962F450	XX
S962F1000	uncertain
S962F5000	XX
S962F10000	XX
S962F100000	XX
S962F1000000	XX
S962M150	uncertain
S962M200	uncertain
S962M250	XY
S962M300	uncertain
S962M350	XY
S962M400	XY
S962M450	XY
S962M1000	XY
S962M5000	XY
S962M10000	XY
S962M100000	XY
S962M1000000	XY
S963F150	XX
S963F200	uncertain
S963F250	XX
S963F300	XX
S963F350	uncertain
S963F400	XX
S963F450	XX
S963F1000	XX
S963F5000	XX
S963F10000	XX
S963F100000	XX
S963F1000000	XX
S963M150	uncertain
S963M200	uncertain
S963M250	XY
S963M300	XY
S963M350	XY
S963M400	XY
S963M450	XY
S963M1000	XY
S963M5000	XY
S963M10000	XY
S963M100000	XY
S963M1000000	XY
S964F150	uncertain
S964F200	uncertain
S964F250	uncertain
S964F300	XX
S964F350	uncertain
S964F400	uncertain
S964F450	XX
S964F1000	XX
S964F5000	XX
S964F10000	XX
S964F100000	XX
S964F1000000	XX
S964M150	XY
S964M200	uncertain
S964M250	XY
S964M300	XY
S964M350	XY
S964M400	XY
S964M450	XY
S964M1000	XY
S964M5000	XY
S964M10000	XY
S964M100000	XY
S964M1000000	XY
S965F150	uncertain
S965F200	XX
S965F250	XX
S965F300	XX
S965F350	XX
S965F400	XX
S965F450	XX
S965F1000	XX
S965F5000	XX
S965F10000	XX
S965F100000	XX
S965F1000000	XX
S965M150	XY
S965M200	uncertain
S965M250	XY
S965M300	uncertain
S965M350	XY
S965M400	XY
S965M450	XY
S965M1000	XY
S965M5000	XY
S965M10000	XY
S965M100000	XY
S965M1000000	XY
S966F150	uncertain
S966F200	XX
S966F250	XX
S966F300	uncertain
S966F350	uncertain
S966F400	uncertain
S966F450	XX
S966F1000	XX
S966F5000	XX
S966F10000	XX
S966F100000	XX
S966F1000000	XX
S966M150	uncertain
S966M200	XY
S966M250	uncertain
S966M300	uncertain
S966M350	XY
S966M400	XY
S966M450	XY
S966M1000	XY
S966M5000	XY
S966M10000	XY
S966M100000	XY
S966M1000000	XY
S967F150	XX
S967F200	XX
S967F250	XX
S967F300	uncertain
S967F350	XX
S967F400	uncertain
S967F450	XX
S967F1000	XX
S967F5000	XX
S967F10000	XX
S967F100000	XX
S967F1000000	XX
S967M150	uncertain
S967M200	XY
S967M250	uncertain
S967M300	XY
S967M350	uncertain
S967M400	XY
S967M450	XY
S967M1000	XY
S967M5000	XY
S967M10000	XY
S967M100000	XY
S967M1000000	XY
S968F150	uncertain
S968F200	XX
S968F250	uncertain
S968F300	uncertain
S968F350	uncertain
S968F400	XX
S968F450	XX
S968F1000	XX
S968F5000	XX
S968F10000	XX
S968F100000	XX
S968F1000000	XX
S968M150	XY
S968M200	uncertain
S968M250	XY
S968M300	XY
S968M350	XY
S968M400	uncertain
S968M450	XY
S968M1000	XY
S968M5000	XY
S968M10000	XY
S968M100000	XY
S968M1000000	XY
S969F150	uncertain
S969F200	uncertain
S969F250	XX
S969F300	XX
S969F350	uncertain
S969F400	uncertain
S969F450	XX
S969F1000	XX
S969F5000	XX
S969F10000	XX
S969F100000	XX
S969F1000000	XX
S969M150	XY
S969M200	XY
S969M250	XY
S969M300	XY
S969M350	XY
S969M400	XY
S969M450	XY
S969M1000	XY
S969M5000	XY
S969M10000	XY
S969M100000	XY
S969M1000000	XY
S970F150	uncertain
S970F200	uncertain
S970F250	uncertain
S970F300	XX
S970F350	XX
S970F400	XX
S970F450	XX
S970F1000	XX
S970F5000	XX
S970F10000	XX
S970F100000	XX
S970F1000000	XX
S970M150	uncertain
S970M200	XY
S970M250	XY
S970M300	XY
S970M350	XY
S970M400	uncertain
S970M450	uncertain
S970M1000	XY
S970M5000	XY
S970M10000	XY
S970M100000	XY
S970M1000000	XY
S971F150	XX
S971F200	XX
S971F250	uncertain
S971F300	uncertain
S971F350	XX
S971F400	XX
S971F450	XX
S971F1000	XX
S971F5000	XX
S971F10000	XX
S971F100000	XX
S971F1000000	XX
S971M150	uncertain
S971M200	uncertain
S971M250	XY
S971M300	uncertain
S971M350	XY
S971M400	XY
S971M450	XY
S971M1000	XY
S971M5000	XY
S971M10000	XY
S971M100000	XY
S971M1000000	XY
S972F150	uncertain
S972F200	XX
S972F250	XX
S972F300	XX
S972F350	uncertain
S972F400	XX
S972F450	XX
S972F1000	XX
S972F5000	XX
S972F10000	XX
S972F100000	XX
S972F1000000	XX
S972M150	uncertain
S972M200	uncertain
S972M250	XY
S972M300	XY
S972M350	XY
S972M400	uncertain
S972M450	XY
S972M1000	XY
