sample	sex_karyotype
E_S74F1000_hf0.01	XX
E_S74F1000_hf0.10	XX
E_S74F1000_hf0.50	XX
E_S74F1000_hf0.95	XX
E_S74F1000_hf1	XX
E_S74F150_hf0.001	XX
E_S74F150_hf0.01	XX
E_S74F150_hf0.10	XX
E_S74F150_hf0.50	XX
E_S74F150_hf0.95	XX
E_S74F150_hf1	XX
E_S74F250_hf0.001	uncertain
E_S74F250_hf0.01	uncertain
E_S74F250_hf0.10	uncertain
E_S74F250_hf0.50	uncertain
E_S74F250_hf0.95	uncertain
E_S74F250_hf1	uncertain
E_S74F350_hf0.001	uncertain
E_S74F350_hf0.01	uncertain
E_S74F350_hf0.10	uncertain
E_S74F350_hf0.50	uncertain
E_S74F350_hf0.95	uncertain
E_S74F350_hf1	uncertain
E_S74F450_hf0.001	uncertain
E_S74F450_hf0.01	uncertain
E_S74F450_hf0.10	uncertain
E_S74F450_hf0.50	uncertain
E_S74F450_hf0.95	uncertain
E_S74F450_hf1	uncertain
E_S74M10000_hf0.001	XY
E_S74M10000_hf0.01	XY
E_S74M10000_hf0.10	XY
E_S74M10000_hf0.50	XY
E_S74M10000_hf0.95	XY
E_S74M10000_hf1	XY
E_S74M1000_hf0.001	XY
E_S74M1000_hf0.01	XY
E_S74M1000_hf0.10	XY
E_S74M1000_hf0.50	XY
E_S74M1000_hf0.95	XY
E_S74M1000_hf1	XY
E_S74M150_hf0.001	uncertain
E_S74M150_hf0.01	uncertain
E_S74M150_hf0.10	uncertain
E_S74M150_hf0.50	uncertain
E_S74M150_hf0.95	uncertain
E_S74M150_hf1	uncertain
E_S74M250_hf0.001	uncertain
E_S74M250_hf0.01	uncertain
E_S74M250_hf0.10	uncertain
E_S74M250_hf0.50	uncertain
E_S74M250_hf0.95	uncertain
E_S74M250_hf1	uncertain
E_S74M350_hf0.001	XY
E_S74M350_hf0.01	XY
E_S74M350_hf0.10	XY
E_S74M350_hf0.50	XY
E_S74M350_hf0.95	XY
E_S74M350_hf1	XY
E_S74M450_hf0.001	XY
E_S74M450_hf0.01	XY
E_S74M450_hf0.10	XY
E_S74M450_hf0.50	XY
E_S74M450_hf0.95	XY
E_S74M450_hf1	XY
E_S75F10000_hf0.001	XX
E_S75F10000_hf0.01	XX
E_S75F10000_hf0.10	XX
E_S75F10000_hf0.50	XX
E_S75F10000_hf0.95	XX
E_S75F10000_hf1	XX
E_S75F1000_hf0.001	XX
E_S75F1000_hf0.01	XX
E_S75F1000_hf0.10	XX
E_S75F1000_hf0.50	XX
E_S75F1000_hf0.95	XX
E_S75F1000_hf1	XX
E_S75F150_hf0.001	uncertain
E_S75F150_hf0.01	uncertain
E_S75F150_hf0.10	uncertain
E_S75F150_hf0.50	uncertain
E_S75F150_hf0.95	uncertain
E_S75F150_hf1	uncertain
E_S75F250_hf0.001	uncertain
E_S75F250_hf0.01	uncertain
E_S75F250_hf0.10	uncertain
E_S75F250_hf0.50	uncertain
E_S75F250_hf0.95	uncertain
E_S75F250_hf1	uncertain
E_S75F350_hf0.001	XX
E_S75F350_hf0.01	XX
E_S75F350_hf0.10	XX
E_S75F350_hf0.50	XX
E_S75F350_hf0.95	XX
E_S75F350_hf1	XX
E_S75F450_hf0.001	XX
E_S75F450_hf0.01	XX
E_S75F450_hf0.10	XX
E_S75F450_hf0.50	XX
E_S75F450_hf0.95	XX
E_S75F450_hf1	XX
E_S75M10000_hf0.001	XY
E_S75M10000_hf0.01	XY
E_S75M10000_hf0.10	XY
E_S75M10000_hf0.50	XY
E_S75M10000_hf0.95	XY
E_S75M10000_hf1	XY
E_S75M1000_hf0.001	XY
E_S75M1000_hf0.01	XY
E_S75M1000_hf0.10	XY
E_S75M1000_hf0.50	XY
E_S75M1000_hf0.95	XY
E_S75M1000_hf1	XY
E_S75M150_hf0.001	uncertain
E_S75M150_hf0.01	uncertain
E_S75M150_hf0.10	uncertain
E_S75M150_hf0.50	uncertain
E_S75M150_hf0.95	uncertain
E_S75M150_hf1	uncertain
E_S75M250_hf0.001	XY
E_S75M250_hf0.01	XY
E_S75M250_hf0.10	XY
E_S75M250_hf0.50	XY
E_S75M250_hf0.95	XY
E_S75M250_hf1	XY
E_S75M350_hf0.001	XY
E_S75M350_hf0.01	XY
E_S75M350_hf0.10	XY
E_S75M350_hf0.50	XY
E_S75M350_hf0.95	XY
E_S75M350_hf1	XY
E_S75M450_hf0.001	XY
E_S75M450_hf0.01	XY
E_S75M450_hf0.10	XY
E_S75M450_hf0.50	XY
E_S75M450_hf0.95	XY
E_S75M450_hf1	XY
E_S76F10000_hf0.001	XX
E_S76F10000_hf0.01	XX
E_S76F10000_hf0.10	XX
E_S76F10000_hf0.50	XX
E_S76F10000_hf0.95	XX
E_S76F10000_hf1	XX
E_S76F1000_hf0.001	XX
E_S76F1000_hf0.01	XX
E_S76F1000_hf0.10	XX
E_S76F1000_hf0.50	XX
E_S76F1000_hf0.95	XX
E_S76F1000_hf1	XX
E_S76F150_hf0.001	XX
E_S76F150_hf0.01	XX
E_S76F150_hf0.10	XX
E_S76F150_hf0.50	XX
E_S76F150_hf0.95	XX
E_S76F150_hf1	XX
E_S76F250_hf0.001	XX
E_S76F250_hf0.01	XX
E_S76F250_hf0.10	XX
E_S76F250_hf0.50	XX
E_S76F250_hf0.95	XX
E_S76F250_hf1	XX
E_S76F350_hf0.001	XX
E_S76F350_hf0.01	XX
E_S76F350_hf0.10	XX
E_S76F350_hf0.50	XX
E_S76F350_hf0.95	XX
E_S76F350_hf1	XX
E_S76F450_hf0.001	XX
E_S76F450_hf0.01	XX
E_S76F450_hf0.10	XX
E_S76F450_hf0.50	XX
E_S76F450_hf0.95	XX
E_S76F450_hf1	XX
E_S76M10000_hf0.001	XY
E_S76M10000_hf0.01	XY
E_S76M10000_hf0.10	XY
E_S76M10000_hf0.50	XY
E_S76M10000_hf0.95	XY
E_S76M10000_hf1	XY
E_S76M1000_hf0.001	XY
E_S76M1000_hf0.01	XY
E_S76M1000_hf0.10	XY
E_S76M1000_hf0.50	XY
E_S76M1000_hf0.95	XY
E_S76M1000_hf1	XY
E_S76M150_hf0.001	XY
E_S76M150_hf0.01	XY
E_S76M150_hf0.10	XY
E_S76M150_hf0.50	XY
E_S76M150_hf0.95	XY
E_S76M150_hf1	XY
E_S76M250_hf0.001	uncertain
E_S76M250_hf0.01	uncertain
E_S76M250_hf0.10	uncertain
E_S76M250_hf0.50	uncertain
E_S76M250_hf0.95	uncertain
E_S76M250_hf1	uncertain
E_S76M350_hf0.001	XY
E_S76M350_hf0.01	XY
E_S76M350_hf0.10	XY
E_S76M350_hf0.50	XY
E_S76M350_hf0.95	XY
E_S76M350_hf1	XY
E_S76M450_hf0.001	XY
E_S76M450_hf0.01	XY
E_S76M450_hf0.10	XY
E_S76M450_hf0.50	XY
E_S76M450_hf0.95	XY
E_S76M450_hf1	XY
E_S77F10000_hf0.001	XX
E_S77F10000_hf0.01	XX
E_S77F10000_hf0.10	XX
E_S77F10000_hf0.50	XX
E_S77F10000_hf0.95	XX
E_S77F10000_hf1	XX
E_S77F1000_hf0.001	XX
E_S77F1000_hf0.01	XX
E_S77F1000_hf0.10	XX
E_S77F1000_hf0.50	XX
E_S77F1000_hf0.95	XX
E_S77F1000_hf1	XX
E_S77F150_hf0.001	uncertain
E_S77F150_hf0.01	uncertain
E_S77F150_hf0.10	uncertain
E_S77F150_hf0.50	uncertain
E_S77F150_hf0.95	uncertain
E_S77F150_hf1	uncertain
E_S77F250_hf0.001	XX
E_S77F250_hf0.01	XX
E_S77F250_hf0.10	XX
E_S77F250_hf0.50	XX
E_S77F250_hf0.95	XX
E_S77F250_hf1	XX
E_S77F350_hf0.001	XX
E_S77F350_hf0.01	XX
E_S77F350_hf0.10	XX
E_S77F350_hf0.50	XX
E_S77F350_hf0.95	XX
E_S77F350_hf1	XX
E_S77F450_hf0.001	XX
E_S77F450_hf0.01	XX
E_S77F450_hf0.10	XX
E_S77F450_hf0.50	XX
E_S77F450_hf0.95	XX
E_S77F450_hf1	XX
E_S77M10000_hf0.001	XY
E_S77M10000_hf0.01	XY
E_S77M10000_hf0.10	XY
E_S77M10000_hf0.50	XY
E_S77M10000_hf0.95	XY
E_S77M10000_hf1	XY
E_S77M1000_hf0.001	XY
E_S77M1000_hf0.01	XY
E_S77M1000_hf0.10	XY
E_S77M1000_hf0.50	XY
E_S77M1000_hf0.95	XY
E_S77M1000_hf1	XY
E_S77M150_hf0.001	XY
E_S77M150_hf0.01	XY
E_S77M150_hf0.10	XY
E_S77M150_hf0.50	XY
E_S77M150_hf0.95	XY
E_S77M150_hf1	XY
E_S77M250_hf0.001	XY
E_S77M250_hf0.01	XY
E_S77M250_hf0.10	XY
E_S77M250_hf0.50	XY
E_S77M250_hf0.95	XY
E_S77M250_hf1	XY
E_S77M350_hf0.001	XY
E_S77M350_hf0.01	XY
E_S77M350_hf0.10	XY
E_S77M350_hf0.50	XY
E_S77M350_hf0.95	XY
E_S77M350_hf1	XY
E_S77M450_hf0.001	XY
E_S77M450_hf0.01	XY
E_S77M450_hf0.10	XY
E_S77M450_hf0.50	XY
E_S77M450_hf0.95	XY
E_S77M450_hf1	XY
E_S78F10000_hf0.001	XX
E_S78F10000_hf0.01	XX
E_S78F10000_hf0.10	XX
E_S78F10000_hf0.50	XX
E_S78F10000_hf0.95	XX
E_S78F10000_hf1	XX
E_S78F1000_hf0.001	XX
E_S78F1000_hf0.01	XX
E_S78F1000_hf0.10	XX
E_S78F1000_hf0.50	XX
E_S78F1000_hf0.95	XX
E_S78F1000_hf1	XX
E_S78F150_hf0.001	uncertain
E_S78F150_hf0.01	uncertain
E_S78F150_hf0.10	uncertain
E_S78F150_hf0.50	uncertain
E_S78F150_hf0.95	uncertain
E_S78F150_hf1	uncertain
E_S78F250_hf0.001	uncertain
E_S78F250_hf0.01	uncertain
E_S78F250_hf0.10	uncertain
E_S78F250_hf0.50	uncertain
E_S78F250_hf0.95	uncertain
E_S78F250_hf1	uncertain
E_S78F350_hf0.001	XX
E_S78F350_hf0.01	XX
E_S78F350_hf0.10	XX
E_S78F350_hf0.50	XX
E_S78F350_hf0.95	XX
E_S78F350_hf1	XX
E_S78F450_hf0.001	XX
E_S78F450_hf0.01	XX
E_S78F450_hf0.10	XX
E_S78F450_hf0.50	XX
E_S78F450_hf0.95	XX
E_S78F450_hf1	XX
E_S78M10000_hf0.001	XY
E_S78M10000_hf0.01	XY
E_S78M10000_hf0.10	XY
E_S78M10000_hf0.50	XY
E_S78M10000_hf0.95	XY
E_S78M10000_hf1	XY
E_S78M1000_hf0.001	XY
E_S78M1000_hf0.01	XY
E_S78M1000_hf0.10	XY
E_S78M1000_hf0.50	XY
E_S78M1000_hf0.95	XY
E_S78M1000_hf1	XY
E_S78M150_hf0.001	uncertain
E_S78M150_hf0.01	uncertain
E_S78M150_hf0.10	uncertain
E_S78M150_hf0.50	uncertain
E_S78M150_hf0.95	uncertain
E_S78M150_hf1	uncertain
E_S78M250_hf0.001	XY
E_S78M250_hf0.01	XY
E_S78M250_hf0.10	XY
E_S78M250_hf0.50	XY
E_S78M250_hf0.95	XY
E_S78M250_hf1	XY
E_S78M350_hf0.001	XY
E_S78M350_hf0.01	XY
E_S78M350_hf0.10	XY
E_S78M350_hf0.50	XY
E_S78M350_hf0.95	XY
E_S78M350_hf1	XY
E_S78M450_hf0.001	XY
E_S78M450_hf0.01	XY
E_S78M450_hf0.10	XY
E_S78M450_hf0.50	XY
E_S78M450_hf0.95	XY
E_S78M450_hf1	XY
E_S79F10000_hf0.001	XX
E_S79F10000_hf0.01	XX
E_S79F10000_hf0.10	XX
E_S79F10000_hf0.50	XX
E_S79F10000_hf0.95	XX
E_S79F10000_hf1	XX
E_S79F1000_hf0.001	XX
E_S79F1000_hf0.01	XX
E_S79F1000_hf0.10	XX
E_S79F1000_hf0.50	XX
E_S79F1000_hf0.95	XX
E_S79F1000_hf1	XX
E_S79F150_hf0.001	uncertain
E_S79F150_hf0.01	uncertain
E_S79F150_hf0.10	uncertain
E_S79F150_hf0.50	uncertain
E_S79F150_hf0.95	uncertain
E_S79F150_hf1	uncertain
E_S79F250_hf0.001	XX
E_S79F250_hf0.01	XX
E_S79F250_hf0.10	XX
E_S79F250_hf0.50	XX
E_S79F250_hf0.95	XX
E_S79F250_hf1	XX
E_S79F350_hf0.001	uncertain
E_S79F350_hf0.01	uncertain
E_S79F350_hf0.10	uncertain
E_S79F350_hf0.50	uncertain
E_S79F350_hf0.95	uncertain
E_S79F350_hf1	uncertain
E_S79F450_hf0.001	uncertain
E_S79F450_hf0.01	uncertain
E_S79F450_hf0.10	uncertain
E_S79F450_hf0.50	uncertain
E_S79F450_hf0.95	uncertain
E_S79F450_hf1	uncertain
E_S79M10000_hf0.001	XY
E_S79M10000_hf0.01	XY
E_S79M10000_hf0.10	XY
E_S79M10000_hf0.50	XY
E_S79M10000_hf0.95	XY
E_S79M10000_hf1	XY
E_S79M1000_hf0.001	XY
E_S79M1000_hf0.01	XY
E_S79M1000_hf0.10	XY
E_S79M1000_hf0.50	XY
E_S79M1000_hf0.95	XY
E_S79M1000_hf1	XY
E_S79M150_hf0.001	uncertain
E_S79M150_hf0.01	uncertain
E_S79M150_hf0.10	uncertain
E_S79M150_hf0.50	uncertain
E_S79M150_hf0.95	uncertain
E_S79M150_hf1	uncertain
E_S79M250_hf0.001	XY
E_S79M250_hf0.01	XY
E_S79M250_hf0.10	XY
E_S79M250_hf0.50	XY
E_S79M250_hf0.95	XY
E_S79M250_hf1	XY
E_S79M350_hf0.001	XY
E_S79M350_hf0.01	XY
E_S79M350_hf0.10	XY
E_S79M350_hf0.50	XY
E_S79M350_hf0.95	XY
E_S79M350_hf1	XY
E_S79M450_hf0.001	XY
E_S79M450_hf0.01	XY
E_S79M450_hf0.10	XY
E_S79M450_hf0.50	XY
E_S79M450_hf0.95	XY
E_S79M450_hf1	XY
E_S7F10000_hf0.001	XX
E_S7F10000_hf0.01	XX
E_S7F10000_hf0.10	XX
E_S7F10000_hf0.50	XX
E_S7F10000_hf0.95	XX
E_S7F10000_hf1	XX
E_S7F1000_hf0.001	XX
E_S7F1000_hf0.01	XX
E_S7F1000_hf0.10	XX
E_S7F1000_hf0.50	XX
E_S7F1000_hf0.95	XX
E_S7F1000_hf1	XX
E_S7F150_hf0.001	XX
E_S7F150_hf0.01	XX
E_S7F150_hf0.10	XX
E_S7F150_hf0.50	XX
E_S7F150_hf0.95	XX
E_S7F150_hf1	XX
E_S7F250_hf0.001	XX
E_S7F250_hf0.01	XX
E_S7F250_hf0.10	XX
E_S7F250_hf0.50	XX
E_S7F250_hf0.95	XX
E_S7F250_hf1	XX
E_S7F350_hf0.001	XX
E_S7F350_hf0.01	XX
E_S7F350_hf0.10	XX
E_S7F350_hf0.50	XX
E_S7F350_hf0.95	XX
E_S7F350_hf1	XX
E_S7F450_hf0.001	uncertain
E_S7F450_hf0.01	uncertain
E_S7F450_hf0.10	uncertain
E_S7F450_hf0.50	uncertain
E_S7F450_hf0.95	uncertain
E_S7F450_hf1	uncertain
E_S7M10000_hf0.001	XY
E_S7M10000_hf0.01	XY
E_S7M10000_hf0.10	XY
E_S7M10000_hf0.50	XY
E_S7M10000_hf0.95	XY
E_S7M10000_hf1	XY
E_S7M1000_hf0.001	XY
E_S7M1000_hf0.01	XY
E_S7M1000_hf0.10	XY
E_S7M1000_hf0.50	XY
E_S7M1000_hf0.95	XY
E_S7M1000_hf1	XY
E_S7M150_hf0.001	uncertain
E_S7M150_hf0.01	uncertain
E_S7M150_hf0.10	uncertain
E_S7M150_hf0.50	uncertain
E_S7M150_hf0.95	uncertain
E_S7M150_hf1	uncertain
E_S7M250_hf0.001	XY
E_S7M250_hf0.01	XY
E_S7M250_hf0.10	XY
E_S7M250_hf0.50	XY
E_S7M250_hf0.95	XY
E_S7M250_hf1	XY
E_S7M350_hf0.001	XY
E_S7M350_hf0.01	XY
E_S7M350_hf0.10	XY
E_S7M350_hf0.50	XY
E_S7M350_hf0.95	XY
E_S7M350_hf1	XY
E_S7M450_hf0.001	XY
E_S7M450_hf0.01	XY
E_S7M450_hf0.10	XY
E_S7M450_hf0.50	XY
E_S7M450_hf0.95	XY
E_S7M450_hf1	XY
E_S80F10000_hf0.001	XX
E_S80F10000_hf0.01	XX
E_S80F10000_hf0.10	XX
E_S80F10000_hf0.50	XX
E_S80F10000_hf0.95	XX
E_S80F10000_hf1	XX
E_S80F1000_hf0.001	XX
E_S80F1000_hf0.01	XX
E_S80F1000_hf0.10	XX
E_S80F1000_hf0.50	XX
E_S80F1000_hf0.95	XX
E_S80F1000_hf1	XX
E_S80F150_hf0.001	uncertain
E_S80F150_hf0.01	uncertain
E_S80F150_hf0.10	uncertain
E_S80F150_hf0.50	uncertain
E_S80F150_hf0.95	uncertain
E_S80F150_hf1	uncertain
E_S80F250_hf0.001	uncertain
E_S80F250_hf0.01	uncertain
E_S80F250_hf0.10	uncertain
E_S80F250_hf0.50	uncertain
E_S80F250_hf0.95	uncertain
E_S80F250_hf1	uncertain
E_S80F350_hf0.001	XX
E_S80F350_hf0.01	XX
E_S80F350_hf0.10	XX
E_S80F350_hf0.50	XX
E_S80F350_hf0.95	XX
E_S80F350_hf1	XX
E_S80F450_hf0.001	XX
E_S80F450_hf0.01	XX
E_S80F450_hf0.10	XX
E_S80F450_hf0.50	XX
E_S80F450_hf0.95	XX
E_S80F450_hf1	XX
E_S80M10000_hf0.001	XY
E_S80M10000_hf0.01	XY
E_S80M10000_hf0.10	XY
E_S80M10000_hf0.50	XY
E_S80M10000_hf0.95	XY
E_S80M10000_hf1	XY
E_S80M1000_hf0.001	XY
E_S80M1000_hf0.01	XY
E_S80M1000_hf0.10	XY
E_S80M1000_hf0.50	XY
E_S80M1000_hf0.95	XY
E_S80M1000_hf1	XY
E_S80M150_hf0.001	XY
E_S80M150_hf0.01	XY
E_S80M150_hf0.10	XY
E_S80M150_hf0.50	XY
E_S80M150_hf0.95	XY
E_S80M150_hf1	XY
E_S80M250_hf0.001	XY
E_S80M250_hf0.01	XY
E_S80M250_hf0.10	XY
E_S80M250_hf0.50	XY
E_S80M250_hf0.95	XY
E_S80M250_hf1	XY
E_S80M350_hf0.001	XX
E_S80M350_hf0.01	XX
E_S80M350_hf0.10	XX
E_S80M350_hf0.50	XX
E_S80M350_hf0.95	XX
E_S80M350_hf1	XX
E_S80M450_hf0.001	XY
E_S80M450_hf0.01	XY
E_S80M450_hf0.10	XY
E_S80M450_hf0.50	XY
E_S80M450_hf0.95	XY
E_S80M450_hf1	XY
E_S81F10000_hf0.001	XX
E_S81F10000_hf0.01	XX
E_S81F10000_hf0.10	XX
E_S81F10000_hf0.50	XX
E_S81F10000_hf0.95	XX
E_S81F10000_hf1	XX
E_S81F1000_hf0.001	XX
E_S81F1000_hf0.01	XX
E_S81F1000_hf0.10	XX
E_S81F1000_hf0.50	XX
E_S81F1000_hf0.95	XX
E_S81F1000_hf1	XX
E_S81F150_hf0.001	uncertain
E_S81F150_hf0.01	uncertain
E_S81F150_hf0.10	uncertain
E_S81F150_hf0.50	uncertain
E_S81F150_hf0.95	uncertain
E_S81F150_hf1	uncertain
E_S81F250_hf0.001	XX
E_S81F250_hf0.01	XX
E_S81F250_hf0.10	XX
E_S81F250_hf0.50	XX
E_S81F250_hf0.95	XX
E_S81F250_hf1	XX
E_S81F350_hf0.001	uncertain
E_S81F350_hf0.01	uncertain
E_S81F350_hf0.10	uncertain
E_S81F350_hf0.50	uncertain
E_S81F350_hf0.95	uncertain
E_S81F350_hf1	uncertain
E_S81F450_hf0.001	XX
E_S81F450_hf0.01	XX
E_S81F450_hf0.10	XX
E_S81F450_hf0.50	XX
E_S81F450_hf0.95	XX
E_S81F450_hf1	XX
E_S81M10000_hf0.001	XY
E_S81M10000_hf0.01	XY
E_S81M10000_hf0.10	XY
E_S81M10000_hf0.50	XY
E_S81M10000_hf0.95	XY
E_S81M10000_hf1	XY
E_S81M1000_hf0.001	XY
E_S81M1000_hf0.01	XY
E_S81M1000_hf0.10	XY
E_S81M1000_hf0.50	XY
E_S81M1000_hf0.95	XY
E_S81M1000_hf1	XY
E_S81M150_hf0.001	XY
E_S81M150_hf0.01	XY
E_S81M150_hf0.10	XY
E_S81M150_hf0.50	XY
E_S81M150_hf0.95	XY
E_S81M150_hf1	XY
E_S81M250_hf0.001	XY
E_S81M250_hf0.01	XY
E_S81M250_hf0.10	XY
E_S81M250_hf0.50	XY
E_S81M250_hf0.95	XY
E_S81M250_hf1	XY
E_S81M350_hf0.001	XY
E_S81M350_hf0.01	XY
E_S81M350_hf0.10	XY
E_S81M350_hf0.50	XY
E_S81M350_hf0.95	XY
E_S81M350_hf1	XY
E_S81M450_hf0.001	XY
E_S81M450_hf0.01	XY
E_S81M450_hf0.10	XY
E_S81M450_hf0.50	XY
E_S81M450_hf0.95	XY
E_S81M450_hf1	XY
E_S82F10000_hf0.001	XX
E_S82F10000_hf0.01	XX
E_S82F10000_hf0.10	XX
E_S82F10000_hf0.50	XX
E_S82F10000_hf0.95	XX
E_S82F10000_hf1	XX
E_S82F1000_hf0.001	XX
E_S82F1000_hf0.01	XX
E_S82F1000_hf0.10	XX
E_S82F1000_hf0.50	XX
E_S82F1000_hf0.95	XX
E_S82F1000_hf1	XX
E_S82F150_hf0.001	uncertain
E_S82F150_hf0.01	uncertain
E_S82F150_hf0.10	uncertain
E_S82F150_hf0.50	uncertain
E_S82F150_hf0.95	uncertain
E_S82F150_hf1	uncertain
E_S82F250_hf0.001	XX
E_S82F250_hf0.01	XX
E_S82F250_hf0.10	XX
E_S82F250_hf0.50	XX
E_S82F250_hf0.95	XX
E_S82F250_hf1	XX
E_S82F350_hf0.001	uncertain
E_S82F350_hf0.01	uncertain
E_S82F350_hf0.10	uncertain
E_S82F350_hf0.50	uncertain
E_S82F350_hf0.95	uncertain
E_S82F350_hf1	uncertain
E_S82F450_hf0.001	XX
E_S82F450_hf0.01	XX
E_S82F450_hf0.10	XX
E_S82F450_hf0.50	XX
E_S82F450_hf0.95	XX
E_S82F450_hf1	XX
E_S82M10000_hf0.001	XY
E_S82M10000_hf0.01	XY
E_S82M10000_hf0.10	XY
E_S82M10000_hf0.50	XY
E_S82M10000_hf0.95	XY
E_S82M10000_hf1	XY
E_S82M1000_hf0.001	XY
E_S82M1000_hf0.01	XY
E_S82M1000_hf0.10	XY
E_S82M1000_hf0.50	XY
E_S82M1000_hf0.95	XY
E_S82M1000_hf1	XY
E_S82M150_hf0.001	XY
E_S82M150_hf0.01	XY
E_S82M150_hf0.10	XY
E_S82M150_hf0.50	XY
E_S82M150_hf0.95	XY
E_S82M150_hf1	XY
E_S82M250_hf0.001	uncertain
E_S82M250_hf0.01	uncertain
E_S82M250_hf0.10	uncertain
E_S82M250_hf0.50	uncertain
E_S82M250_hf0.95	uncertain
E_S82M250_hf1	uncertain
E_S82M350_hf0.001	XY
E_S82M350_hf0.01	XY
E_S82M350_hf0.10	XY
E_S82M350_hf0.50	XY
E_S82M350_hf0.95	XY
E_S82M350_hf1	XY
E_S82M450_hf0.001	XY
E_S82M450_hf0.01	XY
E_S82M450_hf0.10	XY
E_S82M450_hf0.50	XY
E_S82M450_hf0.95	XY
E_S82M450_hf1	XY
E_S83F10000_hf0.001	XX
E_S83F10000_hf0.01	XX
E_S83F10000_hf0.10	XX
E_S83F10000_hf0.50	XX
E_S83F10000_hf0.95	XX
E_S83F10000_hf1	XX
E_S83F1000_hf0.001	XX
E_S83F1000_hf0.01	XX
E_S83F1000_hf0.10	XX
E_S83F1000_hf0.50	XX
E_S83F1000_hf0.95	XX
E_S83F1000_hf1	XX
E_S83F150_hf0.001	XX
E_S83F150_hf0.01	XX
E_S83F150_hf0.10	XX
E_S83F150_hf0.50	XX
E_S83F150_hf0.95	XX
E_S83F150_hf1	XX
E_S83F250_hf0.001	XX
E_S83F250_hf0.01	XX
E_S83F250_hf0.10	XX
E_S83F250_hf0.50	XX
E_S83F250_hf0.95	XX
E_S83F250_hf1	XX
E_S83F350_hf0.001	uncertain
E_S83F350_hf0.01	uncertain
E_S83F350_hf0.10	uncertain
E_S83F350_hf0.50	uncertain
E_S83F350_hf0.95	uncertain
E_S83F350_hf1	uncertain
E_S83F450_hf0.001	XX
E_S83F450_hf0.01	XX
E_S83F450_hf0.10	XX
E_S83F450_hf0.50	XX
E_S83F450_hf0.95	XX
E_S83F450_hf1	XX
E_S83M10000_hf0.001	XY
E_S83M10000_hf0.01	XY
E_S83M10000_hf0.10	XY
E_S83M10000_hf0.50	XY
E_S83M10000_hf0.95	XY
E_S83M10000_hf1	XY
E_S83M1000_hf0.001	XY
E_S83M1000_hf0.01	XY
E_S83M1000_hf0.10	XY
E_S83M1000_hf0.50	XY
E_S83M1000_hf0.95	XY
E_S83M1000_hf1	XY
E_S83M150_hf0.001	XY
E_S83M150_hf0.01	XY
E_S83M150_hf0.10	XY
E_S83M150_hf0.50	XY
E_S83M150_hf0.95	XY
E_S83M150_hf1	XY
E_S83M250_hf0.001	uncertain
E_S83M250_hf0.01	uncertain
E_S83M250_hf0.10	uncertain
E_S83M250_hf0.50	uncertain
E_S83M250_hf0.95	uncertain
E_S83M250_hf1	uncertain
E_S83M350_hf0.001	uncertain
E_S83M350_hf0.01	uncertain
E_S83M350_hf0.10	uncertain
E_S83M350_hf0.50	uncertain
E_S83M350_hf0.95	uncertain
E_S83M350_hf1	uncertain
E_S83M450_hf0.001	XY
E_S83M450_hf0.01	XY
E_S83M450_hf0.10	XY
E_S83M450_hf0.50	XY
E_S83M450_hf0.95	XY
E_S83M450_hf1	XY
E_S84F10000_hf0.001	XX
E_S84F10000_hf0.01	XX
E_S84F10000_hf0.10	XX
E_S84F10000_hf0.50	XX
E_S84F10000_hf0.95	XX
E_S84F10000_hf1	XX
E_S84F1000_hf0.001	XX
E_S84F1000_hf0.01	XX
E_S84F1000_hf0.10	XX
E_S84F1000_hf0.50	XX
E_S84F1000_hf0.95	XX
E_S84F1000_hf1	XX
E_S84F150_hf0.001	uncertain
E_S84F150_hf0.01	uncertain
E_S84F150_hf0.10	uncertain
E_S84F150_hf0.50	uncertain
E_S84F150_hf0.95	uncertain
E_S84F150_hf1	uncertain
E_S84F250_hf0.001	XX
E_S84F250_hf0.01	XX
E_S84F250_hf0.10	XX
E_S84F250_hf0.50	XX
E_S84F250_hf0.95	XX
E_S84F250_hf1	XX
E_S84F350_hf0.001	XX
E_S84F350_hf0.01	XX
E_S84F350_hf0.10	XX
E_S84F350_hf0.50	XX
E_S84F350_hf0.95	XX
E_S84F350_hf1	XX
E_S84F450_hf0.001	XX
E_S84F450_hf0.01	XX
E_S84F450_hf0.10	XX
E_S84F450_hf0.50	XX
E_S84F450_hf0.95	XX
E_S84F450_hf1	XX
E_S84M10000_hf0.001	XY
E_S84M10000_hf0.01	XY
E_S84M10000_hf0.10	XY
E_S84M10000_hf0.50	XY
E_S84M10000_hf0.95	XY
E_S84M10000_hf1	XY
E_S84M1000_hf0.001	XY
E_S84M1000_hf0.01	XY
E_S84M1000_hf0.10	XY
E_S84M1000_hf0.50	XY
E_S84M1000_hf0.95	XY
E_S84M1000_hf1	XY
E_S84M150_hf0.001	uncertain
E_S84M150_hf0.01	uncertain
E_S84M150_hf0.10	uncertain
E_S84M150_hf0.50	XY
E_S84M150_hf0.95	uncertain
E_S84M150_hf1	uncertain
E_S84M250_hf0.001	XY
E_S84M250_hf0.01	XY
E_S84M250_hf0.10	XY
E_S84M250_hf0.50	XY
E_S84M250_hf0.95	XY
E_S84M250_hf1	XY
E_S84M350_hf0.001	XY
E_S84M350_hf0.01	XY
E_S84M350_hf0.10	XY
E_S84M350_hf0.50	XY
E_S84M350_hf0.95	XY
E_S84M350_hf1	XY
